APPLICATION,DEVICECODE,METERNUMBER,REGISTERNUM,BUILTCONFIG,INSTALLCONFIG,BILLEDFLAG,REGISTERCONFIG,SERIALNUMBER,OTHERDEVICECODE1,OTHERDEVICEID1,OTHERDEVICEMARRY1,OTHERDEVICECODE2,OTHERDEVICEID2,OTHERDEVICEMARRY2,METERMAKE,METERSIZE,METERKIND,METERMODEL,DIALS,DEADZEROES,READTYPE,TESTCIRCLE,AMPS,VOLTS,FLEXFIELD1,FLEXFIELD2,FLEXFIELD3,INITIALINSTALLDATE,CURRENTINSTALLDATE,MULTIPLIER,CTNUMBER,VTNUMBER,PONUMBER,PODATE,PURCHASECOST,RETIREDATE,ASSETTAXDISTRICT,BIDIRECTIONALFLAG,PRIVATELYOWNED,COMMENTS,BATTERYDATE,AMIFLAG,AMITYPE,IPADDRESS,PROBEMETERID,PROBEMETERPASSWORD,PROBEMETERNAME,UPDATEDATE
5,0,"21P938647",1,501,501,"Y",1,"21P938647",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02222",1,501,501,"Y",1,"10N065896",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W294017",1,501,501,"Y",1,"22W294017",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938824",1,501,501,"Y",1,"21P938824",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02181",1,501,501,"Y",1,"10N065855",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2011-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG11P357627",1,501,501,"Y",1,"11P357627",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG11P357619",1,501,501,"Y",1,"11P357619",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG1415757",1,501,501,"Y",1,"1415757",,,,,,,2,12,3,175,5,2,1,,,,12,12,0,"2014-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB00784",1,501,501,"Y",1,"0227959",,,,,,,2,14,3,175,5,2,1,,,,14,14,0,"2002-01-01",,1,,,,"2002-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG14X983138",1,501,501,"Y",1,"14X983138",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2014-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG12U228432",1,501,501,"Y",1,"12U228432",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W053625",1,501,501,"Y",1,"22W053625",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W014011",1,501,501,"Y",1,"13W014011",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938829",1,501,501,"Y",1,"21P938829",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"2052306",1,501,501,"Y",1,"2052306",,,,,,,2,14,3,175,5,2,1,,,,14,14,0,"2021-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W294222",1,501,501,"Y",1,"22W294222",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG12U228286",1,501,501,"Y",1,"12U228286",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W053616",1,501,501,"Y",1,"22W053616",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13X111095",1,501,501,"Y",1,"13X111095",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2012-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y452027",1,501,501,"Y",1,"14Y452027",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2014-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P710542",1,501,501,"Y",1,"21P710542",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P710541",1,501,501,"Y",1,"21P710541",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20M931819",1,501,501,"Y",1,"20M931819",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2021-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22T716023",1,501,501,"Y",1,"22T716023",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2021-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG12U228447",1,501,501,"Y",1,"12U228447",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P744355",1,501,501,"Y",1,"21P744355",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088304",1,501,501,"Y",1,"19M088304",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2020-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB003441",1,501,501,"Y",1,"12R691928",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21T645495",1,501,501,"Y",1,"21T645495",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592933",1,501,501,"Y",1,"23X592933",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21T645494",1,501,501,"Y",1,"21T645494",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y503567",1,501,501,"Y",1,"14Y503567",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2015-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989845",1,501,501,"Y",1,"15C989845",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2016-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646206",1,501,501,"Y",1,"16E646206",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2016-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646198",1,501,501,"Y",1,"16E646198",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2016-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646204",1,501,501,"Y",1,"16E646204",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2016-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646207",1,501,501,"Y",1,"16E646207",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2016-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646203",1,501,501,"Y",1,"16E646203",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2016-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646178",1,501,501,"Y",1,"16E646178",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2016-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646154",1,501,501,"Y",1,"16E646154",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2017-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1444465",1,501,501,"Y",1,"1444465",,,,,,,2,40,3,99,5,2,1,,,,40,40,0,"2017-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E650021",1,501,501,"Y",1,"16E650021",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2017-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E650020",1,501,501,"Y",1,"16E650020",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2017-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1415761",1,501,501,"Y",1,"1415761",,,,,,,2,14,3,175,5,2,1,,,,14,14,0,"2020-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646168",1,501,501,"Y",1,"16E646168",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2017-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"427700",1,501,501,"Y",1,"0427700",,,,,,,2,14,3,175,5,2,1,,,,14,14,0,"2017-01-01",,1,,,,"2004-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H346834",1,501,501,"Y",1,"17H346834",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2018-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646043",1,501,501,"Y",1,"16E646043",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606882",1,501,501,"Y",1,"18J606882",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H331704",1,501,501,"Y",1,"17H331704",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H331702",1,501,501,"Y",1,"17H331702",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"12U228434",1,501,501,"Y",1,"12U228434",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H346805",1,501,501,"Y",1,"17H346805",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2019-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H346806",1,501,501,"Y",1,"17H346806",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2019-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H346807",1,501,501,"Y",1,"17H346807",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2019-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H346808",1,501,501,"Y",1,"17H346808",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2019-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H346809",1,501,501,"Y",1,"17H346809",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2019-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606851",1,501,501,"Y",1,"18J606851",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088114",1,501,501,"Y",1,"19M088114",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606852",1,501,501,"Y",1,"18J606852",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H346785",1,501,501,"Y",1,"17H346785",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2019-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606850",1,501,501,"Y",1,"18J606850",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14X983098",1,501,501,"Y",1,"14X983098",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2019-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14X983100",1,501,501,"Y",1,"14X983100",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2019-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606843",1,501,501,"Y",1,"18J606843",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088381",1,501,501,"Y",1,"19M088381",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W053614",1,501,501,"Y",1,"22W053614",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20M931835",1,501,501,"Y",1,"20M931835",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14X983099",1,501,501,"Y",1,"14X983099",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2019-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606823",1,501,501,"Y",1,"18J606823",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088112",1,501,501,"Y",1,"19M088112",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088103",1,501,501,"Y",1,"19M088103",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088143",1,501,501,"Y",1,"19M088143",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088152",1,501,501,"Y",1,"19M088152",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20P675420",1,501,501,"Y",1,"20P675420",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088158",1,501,501,"Y",1,"19M088158",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088147",1,501,501,"Y",1,"19M088147",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088159",1,501,501,"Y",1,"19M088159",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592692",1,501,501,"Y",1,"23X592692",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088150",1,501,501,"Y",1,"19M088150",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088145",1,501,501,"Y",1,"19M088145",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088151",1,501,501,"Y",1,"19M088151",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088144",1,501,501,"Y",1,"19M088144",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088039",1,501,501,"Y",1,"19M088039",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1837811",1,501,501,"Y",1,"1837811",,,,,,,2,14,3,175,5,2,1,,,,14,14,0,"2019-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088106",1,501,501,"Y",1,"19M088106",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20M931824",1,501,501,"Y",1,"20M931824",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938533",1,501,501,"Y",1,"21P938533",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H346792",1,501,501,"Y",1,"17H346792",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2019-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088379",1,501,501,"Y",1,"19M088379",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088105",1,501,501,"Y",1,"19M088105",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989919",1,501,501,"Y",1,"15C989919",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2019-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088107",1,501,501,"Y",1,"19M088107",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088120",1,501,501,"Y",1,"19M088120",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088383",1,501,501,"Y",1,"19M088383",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088038",1,501,501,"Y",1,"19M088038",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989918",1,501,501,"Y",1,"15C989918",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2019-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088037",1,501,501,"Y",1,"19M088037",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P744416",1,501,501,"Y",1,"21P744416",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989905",1,501,501,"Y",1,"15C989905",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2019-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M100520",1,501,501,"Y",1,"19M100520",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M100524",1,501,501,"Y",1,"19M100524",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088380",1,501,501,"Y",1,"19M088380",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989899",1,501,501,"Y",1,"15C989899",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2019-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088368",1,501,501,"Y",1,"19M088368",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088348",1,501,501,"Y",1,"19M088348",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088349",1,501,501,"Y",1,"19M088349",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088363",1,501,501,"Y",1,"19M088363",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989894",1,501,501,"Y",1,"15C989894",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2019-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989893",1,501,501,"Y",1,"15C989893",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2019-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P744467",1,501,501,"Y",1,"21P744467",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W490504",1,501,501,"Y",1,"22W490504",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M100499",1,501,501,"Y",1,"19M100499",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M100498",1,501,501,"Y",1,"19M100498",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088085",1,501,501,"Y",1,"19M088085",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20M931890",1,501,501,"Y",1,"20M931890",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20M931862",1,501,501,"Y",1,"20M931862",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W461413",1,501,501,"Y",1,"13W461413",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2020-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088279",1,501,501,"Y",1,"19M088279",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2020-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20M931858",1,501,501,"Y",1,"20M931858",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M100491",1,501,501,"Y",1,"19M100491",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2020-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088054",1,501,501,"Y",1,"19M088054",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2020-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23W914146",1,501,501,"Y",1,"23W914146",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20M931874",1,501,501,"Y",1,"20M931874",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W461436",1,501,501,"Y",1,"13W461436",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2020-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088423",1,501,501,"Y",1,"19M088423",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088417",1,501,501,"Y",1,"19M088417",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2020-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W061473",1,501,501,"Y",1,"22W061473",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14X983047",1,501,501,"Y",1,"14X983047",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2020-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14X983041",1,501,501,"Y",1,"14X983041",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2020-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W461439",1,501,501,"Y",1,"13W461439",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2020-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14X983046",1,501,501,"Y",1,"14X983046",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2020-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088278",1,501,501,"Y",1,"19M088278",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2020-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
